19234919,64482327,01/01/2020 04:22:00,[8] 3 VEH 1182
19234919,64482328,01/01/2020 04:22:00,Unit Cleared
19235006,64481066,01/01/2020 04:23:00,Unit Enroute
19235006,64481067,01/01/2020 04:23:00,Unit At Scene
19235007,64481068,01/01/2020 04:23:00,Unit At Scene
19234999,64481069,01/01/2020 04:23:00,[28]  1039 DOTCC
19235015,64481088,01/01/2020 04:23:00,Unit Cleared
19235009,64481091,01/01/2020 04:23:00,Unit Assigned
19235009,64481092,01/01/2020 04:23:00,Unit Enroute
19235009,64481093,01/01/2020 04:23:00,Unit At Scene
19235003,64481101,01/01/2020 04:23:00,Unit Assigned
19235003,64481102,01/01/2020 04:23:00,Unit Enroute
19235019,64481104,01/01/2020 04:23:00,[6] 1039 FD
19235019,64481105,01/01/2020 04:23:00,[5] VEH APPEARS 1124 FROM A DISTANCE
19234945,64481116,01/01/2020 04:23:00,[22] REQ ETA
19235021,64481117,01/01/2020 04:23:00,[3] SUBU WILL START TOW SERVICE
19235021,64481118,01/01/2020 04:23:00,[2] ON RHS
19234942,64481060,01/01/2020 04:24:00,[67] C112-193  VEH RLSD FATHER - PRIVATE 1185 97
19235017,64481063,01/01/2020 04:24:00,Unit Assigned
19235017,64481064,01/01/2020 04:24:00,Unit Enroute
19235006,64481065,01/01/2020 04:24:00,[15] 1185  FB
19234918,64481073,01/01/2020 04:24:00,[47] 17-30 REQ 1185R
19235019,64481103,01/01/2020 04:24:00,[8] 1185
19235022,64481121,01/01/2020 04:24:00,[2] 1125 IN SLOW LN
19235023,64481145,01/01/2020 04:24:00,[1] SOLO VEH OFF RDWY ON MERLE HAGG// EO THE BRIDGE
19235021,64481161,01/01/2020 04:24:00,[4] RP ADV SHE HERD A BIG BANG AND VEH ALMOST OVER TURNED
19235022,64481122,01/01/2020 04:25:00,Unit Assigned
19235022,64481123,01/01/2020 04:25:00,Unit Enroute
19235022,64481124,01/01/2020 04:25:00,Unit Cleared
19235006,64481134,01/01/2020 04:25:00,[16] 1039  SJ FIRE  1141 ENRT
19235012,64481150,01/01/2020 04:25:00,[15] C65-410  1185
19234953,64481192,01/01/2020 04:25:00,[23] [Notification] [CHP]-Problem changed from 1179-Trfc Collision-1141 Enrt to 1181-Trfc Collision-Minor Inj by CHP
19234996,64481128,01/01/2020 04:26:00,[15] [Notification] [CHP]-Problem changed from 1183-Trfc Collision-Unkn Inj to 1182-Trfc Collision-No Inj
19235017,64481130,01/01/2020 04:26:00,Unit Assigned
19235017,64481131,01/01/2020 04:26:00,Unit Enroute
19235001,64481137,01/01/2020 04:26:00,[16] REQ 1185R FOR VOLK JET TO E LOT
19234918,64481138,01/01/2020 04:26:00,[48] [Rotation Request Comment] 1039 CALISTOGA TOWING  707 942 4445
19235012,64481149,01/01/2020 04:26:00,[16] [Rotation Request Comment] 1039 D AND B TOWING OO FRESNO 559-255-4981
19235019,64481158,01/01/2020 04:26:00,[9] [Rotation Request Comment] 1039 S/R 760-722-6686 XXXXXXXXXXXXXXX
19234993,64481159,01/01/2020 04:26:00,[21] A115-010  INFO FOR CT  LARGE ROAD SIGN FOR OLD TOWN MURRIETA IS DESTROYED
19235021,64481160,01/01/2020 04:26:00,[7] VEH NOT DRIVABLE  / SUBU IS SUPPOSED TO BE SENDING UNK AGENCY
19234953,64481193,01/01/2020 04:26:00,Unit Cleared
19235006,64481132,01/01/2020 04:27:00,[19] 139  MOTOR BODY   TOW  l:
19235006,64481133,01/01/2020 04:27:00,[18] [Rotation Request Comment] TOW : M OTOR BODY TOW  408-993-9555  :  FB
19235006,64481142,01/01/2020 04:27:00,[19] C27-074G  NO EVIDENCE OF TC
19234962,64481144,01/01/2020 04:27:00,Unit Assigned
19235023,64481146,01/01/2020 04:27:00,Unit Assigned
19235023,64481147,01/01/2020 04:27:00,Unit Enroute
19235015,64481148,01/01/2020 04:27:00,[11] C83-652  SEMI WAS 1126 - BLOWN OUT TIRE - VEH TC'D W/TIRE SHREDS * 500 WTURN TO CLR DEBRIS
19234970,64481153,01/01/2020 04:27:00,[28] C64-003X  TID ADVSD POWER POLE IS NOT THEIRS REQING SPECTRUM RESP BACK OUT
19235024,64481154,01/01/2020 04:27:00,[3] VEH ENTERED 1 AGO
19235024,64481155,01/01/2020 04:27:00,Unit Assigned
19235024,64481156,01/01/2020 04:27:00,Unit Enroute
19235022,64481125,01/01/2020 04:28:00,Unit Assigned
19235022,64481126,01/01/2020 04:28:00,Unit Enroute
19235022,64481127,01/01/2020 04:28:00,Unit At Scene
19234942,64481129,01/01/2020 04:28:00,Unit Cleared
19235018,64481139,01/01/2020 04:28:00,Unit Assigned
19235018,64481140,01/01/2020 04:28:00,Unit Enroute
19235018,64481141,01/01/2020 04:28:00,Unit At Scene
19235006,64481143,01/01/2020 04:28:00,Unit Cleared
19234969,64481157,01/01/2020 04:28:00,[14] C86-551 PLS ROLL BT // 1039 CFP
19235012,64481151,01/01/2020 04:29:00,Unit Assigned
19235012,64481152,01/01/2020 04:29:00,Unit Enroute
19235013,64481162,01/01/2020 04:29:00,[42] C74-010  VEH PUSHED TO RS// RDWAY CLR
19234922,64481163,01/01/2020 04:29:00,Unit Cleared
19235026,64481200,01/01/2020 04:29:00,[6] TC'D W/ CD and RP'S VEH
19235022,64481164,01/01/2020 04:30:00,Unit Assigned
19235022,64481165,01/01/2020 04:30:00,Unit Enroute
19235017,64481171,01/01/2020 04:30:00,Unit Assigned
19235017,64481172,01/01/2020 04:30:00,Unit Enroute
19235017,64481173,01/01/2020 04:30:00,Unit At Scene
19235001,64481176,01/01/2020 04:30:00,[18] [Rotation Request Comment] 1039 GEORGES TOW 707-649-1055
19235015,64481177,01/01/2020 04:30:00,Unit Cleared
19234979,64481183,01/01/2020 04:30:00,[30] 56-406 ADV RDWY CLR - TAKING PTY OFF AT WOODLEY
19235017,64481167,01/01/2020 04:31:00,[15] 25-74 1185 FORD FOCUS
19235017,64481168,01/01/2020 04:31:00,[14] 1039 FIRE
19235017,64481169,01/01/2020 04:31:00,[13] 1039 FIE
19235009,64481178,01/01/2020 04:31:00,Unit Cleared
19234992,64481179,01/01/2020 04:31:00,Unit Assigned
19234992,64481180,01/01/2020 04:31:00,Unit At Scene
19234930,64481184,01/01/2020 04:31:00,Unit Cleared
19235012,64481185,01/01/2020 04:31:00,[17] C65-410  MEDIA 1097 -- 65-S10 CPZ
19234833,64481187,01/01/2020 04:31:00,[37] 1039 KCSO FOR BT TO OFC
19235007,64481175,01/01/2020 04:32:00,[22] C17-060  1185R GMC ACADIA  BO LFT REAR TIRE  AND QUARTER PANEL
19234833,64481186,01/01/2020 04:32:00,[40] 1039 KICO
19235025,64481188,01/01/2020 04:32:00,[3] MALE TRYING TO CRAWL UP POLE ON THE O/CROSSING
19235017,64481166,01/01/2020 04:33:00,[18] 1039 FIRE
19235017,64481170,01/01/2020 04:33:00,Unit At Scene
19235007,64481174,01/01/2020 04:33:00,[23] [Rotation Request Comment] 1039 ALL STAR TOWING 800 700 0281 GMC ACADIA
19234992,64481181,01/01/2020 04:33:00,Unit Assigned
19234992,64481182,01/01/2020 04:33:00,Unit Enroute
19235025,64481189,01/01/2020 04:33:00,Unit Assigned
19234977,64481190,01/01/2020 04:33:00,Unit Cleared
19234969,64481191,01/01/2020 04:33:00,[15] [Notification] [CHP]-BT ETA 45 MIN  [Shared]
19234953,64481194,01/01/2020 04:34:00,Unit Assigned
19234945,64481195,01/01/2020 04:34:00,[25] PER 3A   USA TOW HAS CALL  ETA 90
19235026,64481199,01/01/2020 04:34:00,[12] ETA 15
19234962,64481205,01/01/2020 04:34:00,Unit Enroute
19234962,64481206,01/01/2020 04:34:00,Unit At Scene
19234532,64481215,01/01/2020 04:34:00,Unit Assigned
19234532,64481216,01/01/2020 04:34:00,Unit Enroute
19234964,64481220,01/01/2020 04:34:00,[12] C48-041  1185 SEDAN 20 FT INTO DITCH
19235012,64481221,01/01/2020 04:34:00,[18] C65-105  1097
19235012,64481222,01/01/2020 04:34:00,Unit At Scene
19235029,64481211,01/01/2020 04:35:00,[1] WHI SMALLER SUV ON RS W/HAZ LIGHTS ON
19234964,64481219,01/01/2020 04:35:00,[13] [Rotation Request Comment] 1039 CENTRAL VALLEY TOW  209-604-6000
19235025,64481229,01/01/2020 04:35:00,Unit Assigned
19235025,64481230,01/01/2020 04:35:00,Unit Enroute
19234953,64481235,01/01/2020 04:35:00,[26] 1039 CFP 9
19234978,64481198,01/01/2020 04:36:00,[37] C45-283  RDWY CLR
19235018,64481204,01/01/2020 04:36:00,[6] C27-074G  PER FIRE NO LIVE WIRES ACTIVE NOW
19235028,64481208,01/01/2020 04:36:00,[1] BLK UNK SD W/ NO HAZARDS ON // BLKG #3 LN
19235029,64481210,01/01/2020 04:36:00,[2] NO SHOULDER SO VEH IN SLOW LN
19234992,64481213,01/01/2020 04:36:00,Unit At Scene
19234926,64481214,01/01/2020 04:36:00,[9] 1021 SGV TOW * THEY ADVD ANOTHER STATION HANDLED CALL
19234970,64481218,01/01/2020 04:36:00,[32] 1039 SPECTRUM
19235032,64481226,01/01/2020 04:36:00,[4] BLKING THE MID LN
19235032,64481227,01/01/2020 04:36:00,[3] GLD SCION XB VS BLK SUV
19235019,64481233,01/01/2020 04:36:00,Unit Assigned
19234987,64481197,01/01/2020 04:37:00,[9] 112-150 REQ ETA FOR PHLEB
19235017,64481201,01/01/2020 04:37:00,[19] [Rotation Request Comment] 1039 JACK JAMES TOW ..510.581.1950
19235031,64481224,01/01/2020 04:37:00,[4] UNK  ON 2ND VEH
19235032,64481228,01/01/2020 04:37:00,Unit Assigned
19235032,64481231,01/01/2020 04:37:00,[2] VEHS ON RS
19235032,64481232,01/01/2020 04:37:00,[1] SIL NISS VERSA VS WHI TOYT CAM
19234945,64481236,01/01/2020 04:37:00,[26] 1022 3A---REQ REGULAR ROTATION TOW
19234933,64481203,01/01/2020 04:38:00,[38] 34-S6  1185 97
19235027,64481207,01/01/2020 04:38:00,[1] BLK 11 CHEV MALIBU IN SLOW LN
19235031,64481223,01/01/2020 04:38:00,[5] BLKING 3 LN TRYING TO GET TO RS
19235032,64481225,01/01/2020 04:38:00,[7] K5 JUST DROVE THRU AREA- NEG VEHS IN MID LN- ON RS OR CD
19235019,64481234,01/01/2020 04:38:00,Unit Assigned
19235034,64481247,01/01/2020 04:38:00,[1] 749 SHERIDAN ROAD
19234987,64481196,01/01/2020 04:39:00,[10] 1039 VALLEY TOX - ETA 15
19235006,64481202,01/01/2020 04:39:00,Unit Assigned
19235028,64481209,01/01/2020 04:39:00,Unit Assigned
19235029,64481212,01/01/2020 04:39:00,Unit Assigned
19235030,64481217,01/01/2020 04:39:00,[6] 2ND CALLER ADV THEY JUST PASSED 59  UNK VEH DESC - ALMOST HIT THEM HEAD ON
19235033,64481240,01/01/2020 04:39:00,[1] VEH O/T
19234882,64481252,01/01/2020 04:39:00,[24] 1039 MTY COM LINE 23
19234882,64481253,01/01/2020 04:39:00,[23] 22G LL / INQ IF CORDS IS RETURNING W/ MORE SIGNS FOR A BETTER HARD CLOSURE
19235035,64481257,01/01/2020 04:39:00,[2] RP IN BLK HYUN ACCENT HB FACING W/WAY ON RS W/HAZ LIGHTS ON
19235035,64481258,01/01/2020 04:39:00,[1] 2 VEHS INVD IN TC // BOTH ON RS NOW
19235027,64481259,01/01/2020 04:39:00,[5] 1039 81-S4 * SEND 1ST AVAIL
19235027,64481262,01/01/2020 04:39:00,[4] ADD VEH INVOLVED DRVR OF SATURN STATES ADD INNV POSS INJURED
19235027,64481263,01/01/2020 04:39:00,[3] DRVR NOW 1097 7022 DIGORGIO 34
19235025,64481280,01/01/2020 04:39:00,[15] C74-023  BREAK STARTED FRM MAIN
19234969,64481292,01/01/2020 04:39:00,[22] 1039 LASD WALNUT -- CONFIRMED AND ABSTRACTED TO OCJ
19235028,64481388,01/01/2020 04:39:00,[12] [Appended  04:55:03] [2] RP IN BLK HYUN ACCENT HB FACING W/WAY ON RS W/HAZ LIGHTS ON
19235028,64481389,01/01/2020 04:39:00,[11] [Appended  04:55:03] [1] 2 VEHS INVD IN TC // BOTH ON RS NOW
19235033,64481238,01/01/2020 04:40:00,[6] RP SPOKE W INVLD// NEG INJ
19235033,64481239,01/01/2020 04:40:00,[4] 1125
19235035,64481256,01/01/2020 04:40:00,[3] UNK OTHER VEH INFO  AS IT'S PARKED ON RS AHEAD OF RP
19235027,64481261,01/01/2020 04:40:00,[5] VEH WAS MOVED AFTER TC TO IFO APT COMPLEX
19235031,64481274,01/01/2020 04:40:00,Unit Assigned
19235025,64481282,01/01/2020 04:40:00,Unit At Scene
19235037,64481285,01/01/2020 04:40:00,[2] TRANS TO COMM CNTR
19235037,64481286,01/01/2020 04:40:00,[1] SEDAN ROLLED OVER ONTO THE RS
19235032,64481290,01/01/2020 04:40:00,Unit Assigned
19235032,64481291,01/01/2020 04:40:00,Unit Enroute
19234945,64481295,01/01/2020 04:40:00,[27] [Rotation Request Comment] 1039 SOUTHWEST 760-324-1177 -- CPYS 50 FT OFF THE RDWY
19235028,64481387,01/01/2020 04:40:00,[13] [Appended  04:55:03] [3] UNK OTHER VEH INFO  AS IT'S PARKED ON RS AHEAD OF RP
19235033,64481241,01/01/2020 04:41:00,[3] VEH NEEDS 1185
19235033,64481242,01/01/2020 04:41:00,[2] VEHS ON RHS
19235033,64481243,01/01/2020 04:41:00,[1] WHI JEEP WRANGLER VS DEER
19235022,64481244,01/01/2020 04:41:00,Unit Cleared
19235022,64481245,01/01/2020 04:41:00,Unit At Scene
19234942,64481246,01/01/2020 04:41:00,Unit Assigned
19235026,64481248,01/01/2020 04:41:00,Unit Assigned
19235026,64481249,01/01/2020 04:41:00,Unit Enroute
19234999,64481255,01/01/2020 04:41:00,[27] C29-201  CARP SO CAN OPEN UP THE ONR
19235031,64481271,01/01/2020 04:41:00,[11] 75-S5  BREAK STARTED AT EUCLID
19235031,64481272,01/01/2020 04:41:00,[10] RP ADV 2ND VEH POSS IN CD BLACKED
19235031,64481273,01/01/2020 04:41:00,[9] RP IS NOW ON RS
19235031,64481275,01/01/2020 04:41:00,Unit Assigned
19235037,64481284,01/01/2020 04:41:00,[3] POSS 2ND VEH INVOLVED
19234945,64481294,01/01/2020 04:41:00,[28] 1039 3A TO CANCEL SO# 133240
19234999,64481254,01/01/2020 04:42:00,[28] 1039 SBSO
19235027,64481264,01/01/2020 04:42:00,Unit Assigned
19235027,64481265,01/01/2020 04:42:00,Unit Enroute
19235003,64481266,01/01/2020 04:42:00,Unit At Scene
19235036,64481269,01/01/2020 04:42:00,[3] POSS SOLO VEH TC - BLKNG #2 LANE / DK COLORED H/B
19235031,64481270,01/01/2020 04:42:00,[13] 75-S5  EB JEO EUCLID - ON RS
19235031,64481276,01/01/2020 04:42:00,Unit Enroute
19235031,64481277,01/01/2020 04:42:00,Unit At Scene
19235025,64481278,01/01/2020 04:42:00,[17] 74-21 1 IN CUSTODY C4 // HANGING O/SIDE PTYS WERE HANGING ONTO HIM
19235025,64481279,01/01/2020 04:42:00,[16] 74-23 ALL LNS STOPPED // NEG CLEARANCE
19235025,64481281,01/01/2020 04:42:00,Unit At Scene
19234862,64481283,01/01/2020 04:42:00,Unit Cleared
19235037,64481287,01/01/2020 04:42:00,Unit Assigned
19235037,64481288,01/01/2020 04:42:00,Unit Enroute
19235032,64481289,01/01/2020 04:42:00,[4] PER STA 26 - 1 VEH IN REV GP AT END OF FT LNS
19235013,64481293,01/01/2020 04:42:00,[7] C108-027C  ENRT  FOR FOLLOW UP  6878 NAVAJA RD - 8KCN350
19235031,64481326,01/01/2020 04:42:00,[16] [Appended  04:44:33] [3] POSS SOLO VEH TC - BLKNG #2 LANE / DK COLORED H/B
19235033,64481237,01/01/2020 04:43:00,[8] 1039 SLT FIRE // STARTING MEDICAL PRECATIONARY
19235006,64481250,01/01/2020 04:43:00,Unit At Scene
19234970,64481267,01/01/2020 04:43:00,Unit Cleared
19234999,64481251,01/01/2020 04:44:00,[29] 96-81 INQ IF CONT 1185 IS 1097 IF SO CAN THEY HAVE PERMISSION TO ROLL TO TC SCENE
19235028,64481260,01/01/2020 04:44:00,[5] [Notification] [CHP]-PER DUP CALLER //  POSS TC // BLK VEH IN MIDDLE LNS // RED SD  ON RS  [Shared]
19234970,64481268,01/01/2020 04:44:00,Unit Cleared
19235027,64481308,01/01/2020 04:44:00,Unit Assigned
19235031,64481325,01/01/2020 04:44:00,[21] REQ 1185
19235034,64481298,01/01/2020 04:45:00,Unit Assigned
19234999,64481301,01/01/2020 04:45:00,[30] 1039 SandF TOW THEY ARE 1097 AT ELOT
19235038,64481307,01/01/2020 04:45:00,[1] WHI SEDAN BLKNG UNK LN
19235004,64481313,01/01/2020 04:45:00,Unit Assigned
19234982,64481315,01/01/2020 04:45:00,[7] C83-602  * RDWY CLR
19234982,64481316,01/01/2020 04:45:00,Unit Cleared
19235030,64481320,01/01/2020 04:45:00,[7] [Notification] [CHP]-ANOTHER CALLER ADVSG VEH LS NB ON ROAD 9
19235031,64481323,01/01/2020 04:45:00,[23] OPD 97 PUSHING VEH OO RDWY
19235031,64481324,01/01/2020 04:45:00,[22] [Rotation Request Comment] 1039 PRO TOW 909-517-3400
19234970,64481562,01/01/2020 04:45:00,[38] [Appended  05:19:50] [2] C64-002X  PED IS AN OCC FROM THE TC LOG 128
19235033,64481296,01/01/2020 04:46:00,[11] 1039 EDSO //  NEG UNITS AVAIL
19235034,64481299,01/01/2020 04:46:00,Unit Assigned
19234999,64481300,01/01/2020 04:46:00,[31] 96-81 GOT VEH TO START RELOCATING TO ELOT NOW
19235004,64481312,01/01/2020 04:46:00,[8] [Appended  04:48:35] [1] RP IN BLK NISS ALTIMA 4D ON RS
19234926,64481317,01/01/2020 04:46:00,Unit Assigned
19235019,64481329,01/01/2020 04:46:00,[10] CDF 97 - VEH 1125   DRVR FLED   CLOSER TO BUCK RD -- REQ 1185
19234970,64481560,01/01/2020 04:46:00,[41] [Appended  05:19:50] [5] 1039 RIGGS C2
19234970,64481561,01/01/2020 04:46:00,[40] [Appended  05:19:50] [4] RO OF THE TC VEH ROLL 1141 CODE 2
19235033,64481297,01/01/2020 04:47:00,Unit Assigned
19235018,64481302,01/01/2020 04:47:00,[8] [Rotation Request Comment] 1039 DICKS TOW  831-663-3207
19235018,64481303,01/01/2020 04:47:00,[7] C27-074G  1185 HOND ACC
19234950,64481305,01/01/2020 04:47:00,Unit Assigned
19235038,64481306,01/01/2020 04:47:00,[6] WHI SD BLKG SLOW LN
19235028,64481309,01/01/2020 04:47:00,[6] REQ 1 1185
19235004,64481311,01/01/2020 04:47:00,[9] [Appended  04:48:35] [2] RP HIT A COYOTE AND HAS DAMAGE TO FRONT OF VEH
19235023,64481318,01/01/2020 04:47:00,Unit At Scene
19235030,64481319,01/01/2020 04:47:00,[9] C66-030  COPIES ALL APPING ROAD 11
19235030,64481321,01/01/2020 04:47:00,Unit Assigned
19235030,64481322,01/01/2020 04:47:00,Unit Enroute
19235025,64481327,01/01/2020 04:47:00,[18] 74-23 ALL LNS OPEN// HEADING TO RUBIDOUX JNO
19234945,64481330,01/01/2020 04:47:00,[29] [Notification] [CHP]-EandC TOW ENRT  ETA 10 FOR 3A
19234980,64481314,01/01/2020 04:48:00,Unit Assigned
19235004,64481310,01/01/2020 04:49:00,[14] C83-602  * UTL ON DOG - OFF AT ARCO GAS STATION THREE PALMS / HACIENDA W/BLK NISS ALT
19235025,64481328,01/01/2020 04:49:00,Unit At Scene
19235038,64481339,01/01/2020 04:49:00,[7] [Appended  04:51:23] [1] WHI SUV BLKNG MIDDLE LNS
19235019,64481360,01/01/2020 04:49:00,Unit At Scene
19235038,64481338,01/01/2020 04:50:00,[8] [Appended  04:51:23] [2] [Appended  04:51:07] [1] WHI NISS JUKE - BLK'G #1
19235038,64481340,01/01/2020 04:50:00,Unit Assigned
19235028,64481345,01/01/2020 04:50:00,[9] *CORR - 1185 HAS A 25 OR LESS ETA
19235028,64481346,01/01/2020 04:50:00,[8] 56-102 97 W/A BREAK FROM RESEDA
19235028,64481347,01/01/2020 04:50:00,[7] 1039 CLASSIC CLUB TOW 818-785-5373  20 OR LESS
19235025,64481358,01/01/2020 04:50:00,Unit Cleared
19235033,64481332,01/01/2020 04:51:00,[13] C13-201  CT 97 / REQ START 1185 1125 EB LANE
19235028,64481344,01/01/2020 04:51:00,[10] 56-S8 W/A VIS - OVER HAYVENHURST -BLKING LNS
19235028,64481348,01/01/2020 04:51:00,Unit Assigned
19235031,64481356,01/01/2020 04:51:00,Unit At Scene
19235033,64481331,01/01/2020 04:52:00,[14] [Rotation Request Comment] 1039 FOOTHILLS TOWING 530-600-3050
19235038,64481337,01/01/2020 04:52:00,[13] 15-52 PLS ROLL 1185
19235031,64481357,01/01/2020 04:52:00,Unit Cleared
19235013,64481359,01/01/2020 04:52:00,[45] [Notification] [CHP]-1039 3A - SO# 133628// BITETTOS TOWING - UNK ETA [Shared]
19235019,64481361,01/01/2020 04:52:00,Unit Cleared
19235026,64481333,01/01/2020 04:53:00,Unit Cleared
19234962,64481334,01/01/2020 04:53:00,Unit Cleared
19235027,64481341,01/01/2020 04:53:00,Unit At Scene
19234963,64481349,01/01/2020 04:53:00,[34] [Notification] [CHP]-Problem changed from 1179-Trfc Collision-1141 Enrt to 20002-Hit and Run No Injuries by CHP [Shared]
19235040,64481353,01/01/2020 04:53:00,[1] PER RP SIGN IS ACROSS  LS WITH THE POLE
19235040,64481355,01/01/2020 04:53:00,[1] ONT PD REQ'G CHP FOR POSS BORDERLINE TC HERE // PD ALSO ENRT
19235039,64481382,01/01/2020 04:53:00,[1] ORANGE CONE IN #2 LN BUT CLOSE TO #3
19234918,64484081,01/01/2020 04:53:00,[12] [CHP] has closed their incident [200101GG00399]
19234918,64484082,01/01/2020 04:53:00,[11] [Notification] [CHP]-Problem changed from 1183-Trfc Collision-Unkn Inj to 1182-Trfc Collision-No Inj by CHP [Shared]
19235039,64481335,01/01/2020 04:54:00,[1] VEH BLKG MIDDLE LN
19235038,64481336,01/01/2020 04:54:00,[14] [Rotation Request Comment] 1039 JONS TOW 323-662-5522 ETA 20
19235027,64481342,01/01/2020 04:54:00,Unit Assigned
19235027,64481343,01/01/2020 04:54:00,Unit Enroute
19235012,64481350,01/01/2020 04:54:00,[20] [Notification] [CHP]-Problem changed from 1179-Trfc Collision-1141 Enrt to 1181-Trfc Collision-Minor Inj
19235012,64481351,01/01/2020 04:54:00,[19] C65-105  2 VEH 1181
19235040,64481352,01/01/2020 04:54:00,[2] ALSO VEH FURTHER UP ON RHS UNK IF HIT HIT THE SIGN
19235040,64481354,01/01/2020 04:54:00,[2] 2 VEHS - UNK DESC'S
19234992,64481393,01/01/2020 04:54:00,[10] 82-400 REQ 1185
19235045,64481396,01/01/2020 04:54:00,[2] VEH HAS FLT
19235045,64481397,01/01/2020 04:54:00,[1] BLK CHEV CRUZ ON RS
19235040,64481398,01/01/2020 04:54:00,[3] ON THE 27TH ST ONR / UNK WHAT IT SAYS   BUT IT IS GREEN
19235041,64481362,01/01/2020 04:55:00,Unit Assigned
19235041,64481363,01/01/2020 04:55:00,Unit At Scene
19235029,64481390,01/01/2020 04:55:00,Unit At Scene
19234992,64481392,01/01/2020 04:55:00,[12] [Rotation Request Comment] 1039 AMPM TOW // 562-806-5800 // ETA 20 OL
19235040,64481399,01/01/2020 04:55:00,Unit Assigned
19235037,64481403,01/01/2020 04:55:00,Unit At Scene
19235043,64481368,01/01/2020 04:56:00,[2] VEH FACING WW NOW
19235017,64481369,01/01/2020 04:56:00,Unit Cleared
19235028,64481386,01/01/2020 04:56:00,[18] 1039 ALL STAR TOW 818-830-1480  20 OR LESS
19235033,64481365,01/01/2020 04:57:00,Unit At Scene
19234999,64481371,01/01/2020 04:57:00,[35] [Appended  04:58:08] [2] #1 // ROCKS OR BOULDERS
19234887,64481372,01/01/2020 04:57:00,[57] VEH PARKED
19235044,64481379,01/01/2020 04:57:00,[4] LS IN #1
19235044,64481380,01/01/2020 04:57:00,[2] VEH NB IN SB LNS
19235039,64481383,01/01/2020 04:57:00,Unit Assigned
19235012,64481395,01/01/2020 04:57:00,Unit Cleared
19235037,64481401,01/01/2020 04:57:00,[6] 200 FT OFF RDWY ON ITS SIDE // SMALL SUV
19235037,64481402,01/01/2020 04:57:00,[5] 1185
19235042,64481366,01/01/2020 04:58:00,[2] MATTRESS #2
19235043,64481367,01/01/2020 04:58:00,[5] BIRD AT SB 280 ONR // AT INTERSECTION
19235006,64481370,01/01/2020 04:58:00,Unit Cleared
19234887,64481373,01/01/2020 04:58:00,Unit Cleared
19235044,64481376,01/01/2020 04:58:00,[12] [Appended  04:59:07] [1] NB IN SB LNS
19235044,64481377,01/01/2020 04:58:00,[7] [Notification] [CHP]-RP ADV VEH TURNING AROUND NOW IN LNS - NOW GOING THE CORRECT WAY - OLDER PK TK  [Shared]
19235044,64481378,01/01/2020 04:58:00,[5] DUPE SB 2 JNO 5 -BLU PK TK - NB IN SB LNS - TRAVELING IN #1 LN
19235039,64481381,01/01/2020 04:58:00,Unit Assigned
19235004,64481391,01/01/2020 04:58:00,[17] C83-602  * 2 SEP DOGS -  1144 * EB JWO HACIENDA IN CD / NEG HAZ - ADV CT REG ROUNDS -  SOLO VEH 1182
19235023,64481394,01/01/2020 04:58:00,[6] C69-091C  1148 ONE PTY BACK TO THE VEH
19235037,64481400,01/01/2020 04:58:00,[7] [Rotation Request Comment] 1039 STATELINE SERVICES // 760 856 2339
19235033,64481364,01/01/2020 04:59:00,[15] PER FIRE  1182
19235044,64481374,01/01/2020 04:59:00,[16] LAST SEEN DRIVING IN THE #1 LN [Shared]
19235044,64481375,01/01/2020 04:59:00,[14] VEH LS APPR 5 PER DUPE
19235027,64481384,01/01/2020 04:59:00,[10] 81-S4  PLS ADVS 3A VEH WAS MOVED TO VIA VERDE JSO 10 * LN/ATCHLEY * THX
19235027,64481385,01/01/2020 04:59:00,Unit Cleared
19235042,64481408,01/01/2020 04:59:00,[4] NEG ASSOC VEH SEEN
19235042,64481409,01/01/2020 04:59:00,Unit Assigned
19235045,64481431,01/01/2020 04:59:00,[3] 1039 SGT DAVIS COPIES FOR A-WATCH
19235042,64481410,01/01/2020 05:00:00,Unit Cleared
19235042,64481411,01/01/2020 05:00:00,Unit Assigned
19235012,64481426,01/01/2020 05:00:00,Unit Cleared
19234945,64481430,01/01/2020 05:00:00,[30] ENC TOW IS 97---1022 SW TOW
19235033,64481406,01/01/2020 05:01:00,[16] C13-201  HOLDING TRFC / TRYING TO MOVE VEH TO GET TRFC FLOWING
19235044,64481421,01/01/2020 05:01:00,[20] [Appended  05:01:49] [2] BLU CHEV PK TRK - DRIVING SB IN NB LNS
19235038,64481423,01/01/2020 05:01:00,[19] 1039 JONS TOW COPIES UPDATED 1020
19234945,64481429,01/01/2020 05:01:00,[31] [Rotation Request Comment] 1039 SW TO 1022  BOT
19234879,64481434,01/01/2020 05:01:00,Unit Cleared
19235054,64481484,01/01/2020 05:01:00,[4] LOST CALLER // 1039 UKCC
19234970,64481559,01/01/2020 05:01:00,[44] [Appended  05:19:50] [8] C64-002X  BACK ENRT TO THE VEH
19235034,64481413,01/01/2020 05:02:00,Unit At Scene
19235007,64481415,01/01/2020 05:02:00,[25] ETA FOR ALL STAR
19235044,64481420,01/01/2020 05:02:00,[24] PER RP // VEH IS TURNED AROUND HEADED THE RIGHT WAY AND DRIVING ON RIM - SPARKS EVERYWHERE
19235027,64481425,01/01/2020 05:02:00,[11] 1021 3A OD#133586 SAN GABRIEL TOW ENRT
19235032,64481432,01/01/2020 05:02:00,[10] C86-093  VEHS WB 91 JWO 55 - WILL TRY TO TAKE OFF AT TUSTIN
19235032,64481433,01/01/2020 05:02:00,Unit At Scene
